system,seed,torsion,atom_indices,start_deg,final_deg,delta_deg
7B_C203N,161803,1,24-0-16-12,93.59152934342461,100.31216595213264,6.720636608708048
7B_C203N,161803,2,16-0-24-2,10.404645984972314,-1.9826464983585304,-12.387292483330839
7B_C203N,161803,3,15-3-9-1,0.741670705368987,0.7854246042008723,0.04375389883188063
7B_C203N,161803,4,9-3-15-17,176.42889081495593,-167.1555647534733,16.415544431570765
7B_C203N,161803,5,8-6-7-10,128.96962454059806,127.98484077371425,-0.9847837668838224
7B_C203N,161803,6,7-6-8-4,-150.5543850064502,-147.2894358445374,3.2649491619127957
7B_C203N,161803,7,7-6-9-1,39.27636106956617,44.91540463446909,5.63904356490292
7B_C203N,161803,8,13-12-16-0,-146.14167031047776,-150.9776517662205,-4.83598145574274
7B_C203N,161803,9,23-22-24-0,89.83732380249685,81.79051559617871,-8.046808206318133
7B_RECIP_196_199,314159,1,24-0-16-12,93.59152934342461,95.05552605355345,1.4639967101288391
7B_RECIP_196_199,314159,2,16-0-24-2,10.404645984972314,5.355105106781403,-5.049540878190896
7B_RECIP_196_199,314159,3,15-3-9-1,0.741670705368987,0.7560830346385624,0.014412329269589463
7B_RECIP_196_199,314159,4,9-3-15-17,176.42889081495593,171.5156658703405,-4.913224944615422
7B_RECIP_196_199,314159,5,8-6-7-10,128.96962454059806,129.87344153541747,0.9038169948194081
7B_RECIP_196_199,314159,6,7-6-8-4,-150.5543850064502,-145.7026444407122,4.851740565737998
7B_RECIP_196_199,314159,7,7-6-9-1,39.27636106956617,40.75387640132056,1.4775153317543754
7B_RECIP_196_199,314159,8,13-12-16-0,-146.14167031047776,-148.87568126758592,-2.734010957108154
7B_RECIP_196_199,314159,9,23-22-24-0,89.83732380249685,90.24868380256291,0.411360000066054
7B_RECIP_196_199,271828,1,24-0-16-12,93.59152934342461,95.05552605355345,1.4639967101288391
7B_RECIP_196_199,271828,2,16-0-24-2,10.404645984972314,5.355105106781403,-5.049540878190896
